2022-01-21 06:00:00,4385000,4451517,4383441,4442369,427.60727213
2022-01-21 08:00:00,4443005,4464998,4400000,4460997,542.02808768
2022-01-21 10:00:00,4459333,4479651,4440001,4443971,396.89792735
2022-01-21 12:00:00,4443514,4454390,4404929,4432216,324.95259103
2022-01-21 14:00:00,4433879,4435674,4300240,4380900,704.58217577
2022-01-21 16:00:00,4380791,4443462,4335328,4421395,557.76143794
2022-01-21 18:00:00,4425301,4445201,4356430,4364792,304.67387426
2022-01-21 20:00:00,4365712,4396868,4301000,4320952,315.26976616
2022-01-21 22:00:00,4321595,4377999,4124370,4183706,669.55898205
2022-01-22 00:00:00,4178145,4229998,4001650,4146125,775.4791308
2022-01-22 02:00:00,4145554,4185200,4106030,4154499,424.53460574
2022-01-22 04:00:00,4154490,4174500,4104000,4137873,453.00154386
2022-01-22 06:00:00,4137872,4150685,4055830,4069130,400.97487095
2022-01-22 08:00:00,4070052,4094839,4004000,4034165,561.59605112
2022-01-22 10:00:00,4033949,4077775,3946331,3963958,596.94382879
2022-01-22 12:00:00,3963958,4084288,3873725,4032334,843.60330668
2022-01-22 14:00:00,4036000,4120219,4027210,4056504,526.12787503
2022-01-22 16:00:00,4059398,4063195,3966675,3972110,481.13958345
2022-01-22 18:00:00,3972084,4042833,3929600,3942633,493.08088159
2022-01-22 20:00:00,3943027,3964144,3902957,3929658,353.35348828
2022-01-22 22:00:00,3929902,4062931,3920803,4026941,445.49020563
2022-01-23 00:00:00,4024185,4026956,3956187,3990005,202.56985282
2022-01-23 02:00:00,3992079,4043241,3978974,4022464,268.82317281
2022-01-23 04:00:00,4022343,4025362,3964763,3995000,393.79691952
2022-01-23 06:00:00,3995000,4049683,3977351,4040000,348.29175815
2022-01-23 08:00:00,4038955,4078000,4007752,4055604,347.18306704
2022-01-23 10:00:00,4055056,4130000,4031230,4093663,567.28108304
2022-01-23 12:00:00,4093663,4098035,4055100,4067330,230.15231659
2022-01-23 14:00:00,4067330,4109999,4056199,4100487,156.44387299
2022-01-23 16:00:00,4104444,4112462,4001023,4021862,257.62350178
2022-01-23 18:00:00,4021315,4038670,4010000,4028996,139.12724509
2022-01-23 20:00:00,4027467,4035315,3942488,3961617,317.29796889
2022-01-23 22:00:00,3959811,4050000,3954349,4025860,321.32017513
2022-01-24 00:00:00,4024977,4155065,4014320,4128789,439.97907018
2022-01-24 02:00:00,4128789,4131030,4061357,4067005,440.66522545
2022-01-24 04:00:00,4067005,4072960,4010000,4033420,324.42036021
2022-01-24 06:00:00,4034000,4048537,3995358,4013139,344.00273666
2022-01-24 08:00:00,4015998,4032562,3970000,3977464,335.04351783
2022-01-24 10:00:00,3978419,4047906,3923052,3931527,577.38634592
2022-01-24 12:00:00,3932093,3941023,3765428,3841344,1080.76308575
2022-01-24 14:00:00,3841687,3858699,3754444,3800840,698.87273081
2022-01-24 16:00:00,3800835,3918773,3766948,3905170,822.71967846
2022-01-24 18:00:00,3905585,4044750,3848217,4026631,716.17437124
2022-01-24 20:00:00,4030199,4150000,4005693,4104564,488.443776
2022-01-24 22:00:00,4104564,4278702,4091776,4195000,542.65872928
2022-01-25 00:00:00,4196223,4197416,4132921,4183212,377.26641436
2022-01-25 02:00:00,4182545,4185000,4097319,4115784,320.50688475
2022-01-25 04:00:00,4117340,4152000,4110609,4151005,209.15004501
2022-01-25 06:00:00,4150000,4155000,4080576,4110014,352.93053176
2022-01-25 08:00:00,4111111,4116240,4069012,4112682,370.96580055
2022-01-25 10:00:00,4112682,4170310,4105278,4157799,395.22830437
2022-01-25 12:00:00,4161226,4201907,4140000,4155369,387.46975596
2022-01-25 14:00:00,4157250,4193652,4131938,4163403,346.27263148
2022-01-25 16:00:00,4162415,4236967,4100102,4172201,715.49011196
2022-01-25 18:00:00,4170000,4274124,4167166,4247923,418.50335027
2022-01-25 20:00:00,4247655,4278000,4212914,4231936,224.27038289
2022-01-25 22:00:00,4228744,4233954,4153871,4167858,307.75480922
2022-01-26 00:00:00,4168222,4224000,4155023,4214180,201.84413556
2022-01-26 02:00:00,4214180,4217774,4161586,4203805,273.57139584
2022-01-26 04:00:00,4202601,4278000,4195302,4265296,332.76130825
2022-01-26 06:00:00,4266066,4331610,4251789,4290715,412.70888596
2022-01-26 08:00:00,4292465,4315870,4241319,4264121,345.80735312
2022-01-26 10:00:00,4264660,4344187,4264660,4304401,391.9203153
2022-01-26 12:00:00,4303994,4373208,4292592,4359090,430.72939193
2022-01-26 14:00:00,4359090,4380000,4304199,4377817,487.30618762
2022-01-26 16:00:00,4377817,4406000,4331588,4351061,530.15217358
2022-01-26 18:00:00,4350000,4394501,4343460,4358009,200.98268058
2022-01-26 20:00:00,4358030,4406929,4287035,4311561,677.37929795
2022-01-26 22:00:00,4311446,4311446,4168504,4169996,717.28617178
2022-01-27 00:00:00,4169996,4239286,4161290,4230611,358.70600123
2022-01-27 02:00:00,4229903,4263149,4112322,4118624,409.728276
2022-01-27 04:00:00,4116538,4160477,4070632,4108058,521.99029102
2022-01-27 06:00:00,4107882,4150000,4100010,4135745,333.8372016
2022-01-27 08:00:00,4135428,4169770,4131755,4161160,151.08008651
2022-01-27 10:00:00,4162148,4218870,4126000,4210000,263.66960525
2022-01-27 12:00:00,4209416,4245385,4186392,4234050,232.53373665
2022-01-27 14:00:00,4236000,4259220,4211974,4257106,291.46480687
2022-01-27 16:00:00,4256446,4298703,4219795,4233991,399.03608502
2022-01-27 18:00:00,4236147,4250000,4175000,4188998,289.49017703
2022-01-27 20:00:00,4188998,4195750,4140002,4180281,207.54254513
2022-01-27 22:00:00,4181579,4203944,4103433,4179037,316.26671274
2022-01-28 00:00:00,4176747,4299288,4145397,4292436,344.78747037
2022-01-28 02:00:00,4292141,4326085,4244863,4263311,265.62112295
2022-01-28 04:00:00,4263292,4322249,4232753,4310659,265.06653279
2022-01-28 06:00:00,4314165,4321290,4273409,4300695,208.75040346
2022-01-28 08:00:00,4301039,4333117,4258390,4260899,277.04056011
2022-01-28 10:00:00,4261582,4270495,4213620,4223741,292.22293186
2022-01-28 12:00:00,4223741,4244323,4202833,4218032,237.20342168
2022-01-28 14:00:00,4218992,4270000,4184255,4261884,394.30092066
2022-01-28 16:00:00,4261891,4305200,4225000,4287922,413.48014641
2022-01-28 18:00:00,4287192,4307858,4241750,4243942,214.56969411
2022-01-28 20:00:00,4251884,4292000,4240000,4288763,177.86976958
2022-01-28 22:00:00,4291294,4378250,4281091,4352616,237.96448777
2022-01-29 00:00:00,4352270,4372165,4336189,4346669,103.17129294
2022-01-29 02:00:00,4348391,4375266,4321823,4328764,135.47350192
2022-01-29 04:00:00,4328764,4355051,4320794,4352414,110.0087535
2022-01-29 06:00:00,4352414,4374723,4342920,4346445,134.33018037
2022-01-29 08:00:00,4348377,4374723,4341374,4367000,138.15790617
2022-01-29 10:00:00,4367250,4374912,4333342,4354538,155.9430919
2022-01-29 12:00:00,4354281,4363341,4343433,4358830,78.91046683
2022-01-29 14:00:00,4357065,4403128,4346114,4400000,250.43526986
2022-01-29 16:00:00,4399886,4404480,4310000,4335555,328.98545661
2022-01-29 18:00:00,4335555,4352000,4309444,4343109,138.41061965
2022-01-29 20:00:00,4345474,4379500,4334170,4368664,70.20475355
