Date,High,Low,Open,Close
1996-12-03,1920533.9599609375,1894283.4716796875,1913072.8955078125,1908326.8505859375
1996-12-04,1912629.9072265625,1898558.88671875,1903378.1005859375,1911041.689453125
1996-12-05,1940329.86328125,1911836.25,1912149.8828125,1937310.7861328125
1996-12-06,1942675.7861328125,1865881.2744140625,1940598.1494140625,1875594.677734375
1996-12-09,1911974.0966796875,1886693.7744140625,1886693.7744140625,1905843.26171875
1996-12-10,1928954.3505859375,1912500.37109375,1912500.37109375,1926046.0205078125
1996-12-11,1919905.9716796875,1893166.064453125,1919905.9716796875,1902575.2294921875
1996-12-12,1896665.3466796875,1879722.12890625,1893978.1494140625,1896360.927734375
1996-12-13,1891855.3466796875,1845531.2744140625,1891855.3466796875,1881578.6328125
1996-12-16,1893664.697265625,1876924.9072265625,1887902.7783203125,1889038.61328125
1996-12-17,1896333.2861328125,1871356.4794921875,1884237.1044921875,1888245.13671875
1996-12-18,1888475.302734375,1858605.2099609375,1888475.302734375,1858605.2099609375
1996-12-19,1859122.2705078125,1809336.1328125,1856444.4677734375,1810286.9677734375
1996-12-20,1833592.2705078125,1808920.7861328125,1816898.0078125,1821367.63671875
1996-12-24,1822225.9716796875,1772458.26171875,1822105.6494140625,1772458.26171875
1996-12-25,1808892.9638671875,1777084.1650390625,1777084.1650390625,1808320.439453125
1996-12-26,1807683.056640625,1740842.5927734375,1807683.056640625,1784471.1572265625
1996-12-27,1796686.7578125,1772402.6171875,1788228.427734375,1791636.11328125
1996-12-30,1793740.48828125,1767536.25,1793667.5,1790924.8388671875
1997-01-06,1803833.2861328125,1776326.4599609375,1791192.2216796875,1798755.0
1997-01-07,1798523.75,1747879.0966796875,1798523.75,1747897.5244140625
1997-01-08,1757342.822265625,1716411.572265625,1749282.314453125,1727935.2294921875
1997-01-09,1732200.3466796875,1671657.2900390625,1723419.3505859375,1671832.8955078125
1997-01-10,1670337.177734375,1583931.1572265625,1670207.822265625,1600587.6611328125
1997-01-13,1679053.49609375,1574309.3505859375,1603801.1328125,1675987.98828125
1997-01-14,1681859.931640625,1622960.556640625,1670660.0244140625,1673614.6044921875
1997-01-16,1694380.8544921875,1662303.5888671875,1676615.25390625,1678351.435546875
1997-01-17,1706310.4638671875,1662183.447265625,1674011.3427734375,1673328.61328125
1997-01-20,1675045.4638671875,1594447.431640625,1674630.1171875,1616931.435546875
1997-01-21,1625453.5400390625,1598648.7744140625,1613312.01171875,1605629.814453125
1997-01-22,1671103.193359375,1613265.76171875,1613265.76171875,1666283.9794921875
1997-01-23,1676892.75390625,1653716.806640625,1663347.1044921875,1656625.13671875
1997-01-24,1655184.8828125,1622563.818359375,1655184.8828125,1636265.7421875
1997-01-27,1633975.4638671875,1598418.427734375,1633357.5927734375,1603478.2861328125
1997-01-28,1646182.75390625,1590560.625,1600366.5283203125,1646182.75390625
1997-01-29,1696015.322265625,1633966.25,1650512.7294921875,1696015.322265625
1997-01-30,1698821.7578125,1644824.8828125,1693170.947265625,1652423.61328125
1997-01-31,1721443.427734375,1660272.3828125,1660272.3828125,1695525.9033203125
1997-02-03,1693485.302734375,1672128.1005859375,1693485.302734375,1672950.302734375
1997-02-04,1723207.431640625,1679644.62890625,1679644.62890625,1694075.5322265625
1997-02-05,1693429.8388671875,1655886.943359375,1692986.8505859375,1682202.2900390625
1997-02-06,1688776.11328125,1653457.9150390625,1683466.7578125,1668554.74609375
1997-02-07,1689662.2705078125,1645803.5400390625,1671620.25390625,1652701.11328125
1997-02-10,1689819.62890625,1650512.7294921875,1654076.689453125,1681758.2177734375
1997-02-11,1723182.5,1679615.0,1679615.0,1694045.0
1997-02-12,1713170.2783203125,1687215.7177734375,1687215.7177734375,1702921.38671875
1997-02-13,1744065.2783203125,1711720.810546875,1711720.810546875,1728645.6005859375
1997-02-14,1746456.3671875,1721286.25,1732440.810546875,1731785.0
1997-02-17,1744037.63671875,1725487.5927734375,1732606.4794921875,1734435.1611328125
1997-02-18,1732302.060546875,1708544.375,1730455.8544921875,1708544.375
1997-02-19,1727362.5244140625,1695433.4033203125,1709643.3544921875,1720418.5205078125
1997-02-20,1766862.9150390625,1728534.4921875,1728534.4921875,1762283.26171875
1997-02-21,1773547.8466796875,1754277.314453125,1760380.5078125,1760694.86328125
1997-02-24,1778727.8466796875,1744536.0888671875,1763603.193359375,1747971.5966796875
1997-02-25,1766548.37890625,1736770.7861328125,1744037.63671875,1763981.50390625
1997-02-26,1777527.1533203125,1747777.3828125,1769300.25390625,1756660.0927734375
1997-02-27,1759799.4921875,1744083.88671875,1751590.1171875,1759494.3505859375
1997-02-28,1758137.3828125,1714989.74609375,1758137.3828125,1716522.5
1997-03-03,1712838.2177734375,1696966.1572265625,1712838.2177734375,1704694.6044921875
1997-03-04,1728719.4921875,1710982.6171875,1711259.2138671875,1717242.0849609375
1997-03-05,1725802.12890625,1684261.318359375,1722173.310546875,1690299.6533203125
1997-03-06,1705239.306640625,1662885.5078125,1696633.193359375,1668823.0322265625
1997-03-07,1683383.4716796875,1649921.5966796875,1665055.4638671875,1683383.4716796875
1997-03-10,1683125.302734375,1659044.7705078125,1683125.302734375,1675534.8828125
1997-03-11,1689764.1650390625,1673226.8994140625,1677003.681640625,1689764.1650390625
1997-03-12,1695174.51171875,1665950.8349609375,1691019.23828125,1681952.431640625
1997-03-13,1678333.0078125,1655794.443359375,1678333.0078125,1655794.443359375
1997-03-14,1659478.7255859375,1629552.98828125,1651509.814453125,1657936.7578125
1997-03-17,1672774.697265625,1652406.0888671875,1661528.5400390625,1669948.75
1997-03-18,1706180.927734375,1671740.3955078125,1671740.3955078125,1706180.927734375
1997-03-19,1716300.4638671875,1700022.2705078125,1710363.8427734375,1710668.26171875
1997-03-21,1723613.564453125,1704140.5078125,1711212.9638671875,1723567.314453125
1997-03-24,1734398.125,1669053.37890625,1728137.75390625,1669053.37890625
1997-03-25,1715746.3671875,1675821.5966796875,1675821.5966796875,1705663.8671875
1997-03-26,1713863.125,1682493.5205078125,1707628.5888671875,1708701.552734375
1997-03-27,1719969.0283203125,1665240.4638671875,1713113.9111328125,1684463.8427734375
1997-03-28,1686609.7705078125,1670338.26171875,1682031.0205078125,1682549.1650390625
1997-03-31,1683945.87890625,1645869.12109375,1679626.0205078125,1665314.5361328125
1997-04-01,1658967.98828125,1621437.197265625,1658967.98828125,1652937.060546875
1997-04-02,1669430.7861328125,1637904.00390625,1653436.5966796875,1668450.322265625
1997-04-03,1681873.8427734375,1662530.322265625,1666988.75,1676961.2255859375
1997-04-04,1677599.51171875,1643343.9794921875,1677599.51171875,1652104.560546875
1997-04-07,1664149.072265625,1633898.681640625,1655924.8828125,1638699.4677734375
1997-04-08,1668246.7138671875,1630429.0283203125,1641428.2177734375,1667007.177734375
1997-04-09,1665601.25,1637561.6455078125,1665601.25,1637561.6455078125
1997-04-10,1658857.060546875,1616812.197265625,1642455.8349609375,1617431.875
1997-04-11,1652881.5966796875,1613906.7578125,1618116.4111328125,1650845.693359375
1997-04-14,1648986.4794921875,1623129.8388671875,1642936.943359375,1636553.5400390625
1997-04-15,1665055.4638671875,1638366.50390625,1638366.50390625,1658857.060546875
1997-04-16,1673686.689453125,1661225.927734375,1663630.927734375,1667885.927734375
1997-04-17,1674278.7255859375,1662234.2138671875,1666507.822265625,1673640.439453125
1997-04-18,1699228.61328125,1671753.4033203125,1676905.76171875,1697573.0078125
1997-04-21,1716861.064453125,1701957.36328125,1701957.36328125,1716028.564453125
1997-04-22,1732679.4677734375,1710311.0888671875,1713816.875,1715361.552734375
1997-04-23,1742920.2294921875,1722142.7783203125,1722142.7783203125,1733031.0400390625
1997-04-24,1755899.677734375,1726500.3955078125,1733179.00390625,1729571.50390625
1997-04-25,1743493.6572265625,1717850.7421875,1724926.9921875,1721689.4921875
1997-04-28,1728276.50390625,1715417.197265625,1722105.7421875,1727009.1455078125
1997-04-30,1775520.87890625,1735677.4072265625,1735677.4072265625,1771478.5205078125
1997-05-01,1811923.2421875,1778073.8427734375,1778989.62890625,1782968.0322265625
1997-05-02,1805225.302734375,1774864.1650390625,1780062.5927734375,1805114.375
1997-05-06,1870583.056640625,1814550.2783203125,1814550.2783203125,1866735.0927734375
1997-05-07,1871952.12890625,1845569.2138671875,1863561.3671875,1854523.2861328125
1997-05-08,1859917.01171875,1843098.6328125,1847548.75,1855717.4755859375
1997-05-09,1863413.4033203125,1827539.12109375,1858973.4033203125,1831757.0849609375
1997-05-12,1863709.51171875,1809305.6005859375,1825077.75390625,1863274.6533203125
1997-05-13,1891842.3388671875,1861063.8671875,1869121.6650390625,1861942.6171875
1997-05-14,1869399.1650390625,1852784.2138671875,1862173.8671875,1869399.1650390625
1997-05-15,1865005.4150390625,1836586.5966796875,1865005.4150390625,1855208.7255859375
1997-05-16,1882146.4599609375,1857456.3671875,1857456.3671875,1880037.568359375
1997-05-19,1901953.564453125,1869019.7705078125,1876846.318359375,1895301.875
1997-05-20,1906634.0283203125,1872682.9150390625,1897272.197265625,1880786.7822265625
1997-05-21,1879824.74609375,1828158.9794921875,1879824.74609375,1835383.193359375
1997-05-22,1844347.3828125,1821081.6455078125,1836076.943359375,1838658.6328125
1997-05-23,1856179.9755859375,1841396.5966796875,1843681.2744140625,1850832.5
1997-05-26,1864293.056640625,1848991.7138671875,1853422.5,1854023.75
1997-05-27,1863783.4033203125,1835975.2294921875,1856244.6533203125,1839814.8828125
1997-05-28,1882526.7578125,1843385.3466796875,1843385.3466796875,1882498.935546875
1997-05-29,1883932.685546875,1861572.6171875,1883932.685546875,1878881.318359375
1997-05-30,1886115.6494140625,1852691.7138671875,1880694.2822265625,1856364.9755859375
1997-06-02,1891796.0888671875,1853764.677734375,1857724.6533203125,1891796.0888671875
1997-06-03,1912157.2900390625,1889973.0078125,1891092.2216796875,1902092.314453125
1997-06-04,1915468.681640625,1897383.125,1904802.63671875,1906569.3505859375
1997-06-05,1906051.38671875,1889131.11328125,1905172.63671875,1895153.9111328125
1997-06-06,1900010.1611328125,1883544.2578125,1893858.9111328125,1894931.875
1997-06-09,1898705.947265625,1870703.37890625,1894534.052734375,1870703.37890625
1997-06-10,1903849.814453125,1871082.5927734375,1871082.5927734375,1899260.947265625
1997-06-11,1908631.9921875,1876124.74609375,1898779.8388671875,1876818.49609375
1997-06-12,1914460.3955078125,1881489.74609375,1881489.74609375,1902212.63671875
1997-06-13,1925431.943359375,1891786.875,1911777.8955078125,1898872.3388671875
1997-06-16,1921972.4072265625,1900814.8388671875,1905033.88671875,1912999.00390625
1997-06-17,1916661.9677734375,1901685.2783203125,1913979.4677734375,1904913.564453125
1997-06-18,1907383.2421875,1889658.4716796875,1905283.564453125,1896051.0888671875
1997-06-19,1904710.13671875,1887013.0078125,1895449.8388671875,1896976.0888671875
1997-06-20,1903276.38671875,1882979.86328125,1899547.6611328125,1885662.36328125
1997-06-23,1892693.447265625,1885153.61328125,1889639.86328125,1890343.0078125
1997-06-24,1885458.935546875,1869898.5205078125,1885458.935546875,1881628.49609375
1997-06-25,1918095.7177734375,1888779.7216796875,1888779.7216796875,1912832.431640625
1997-06-26,1934247.98828125,1907781.064453125,1916106.9677734375,1907790.2783203125
1997-06-27,1918696.9677734375,1898446.875,1908141.8505859375,1898446.875
1997-06-30,1913230.25390625,1895607.197265625,1904191.9921875,1905958.88671875
1997-07-01,1901944.3505859375,1863182.1533203125,1901944.3505859375,1866235.556640625
1997-07-02,1872886.3427734375,1847733.75,1868825.556640625,1868168.8427734375
1997-07-03,1873322.1044921875,1857391.689453125,1872081.6650390625,1861230.439453125
1997-07-04,1861359.9755859375,1841433.6328125,1861359.9755859375,1847040.0
1997-07-07,1843699.8828125,1820239.931640625,1843699.8828125,1822728.2177734375
1997-07-08,1843227.98828125,1825207.2900390625,1825207.2900390625,1836484.8828125
1997-07-09,1846632.9638671875,1803366.0888671875,1842663.7744140625,1821988.2177734375
1997-07-10,1833403.6572265625,1813810.2783203125,1823153.681640625,1827317.0849609375
1997-07-11,1840064.560546875,1816964.4921875,1830415.8349609375,1838482.8466796875
1997-07-14,1871156.6650390625,1841590.810546875,1841590.810546875,1871156.6650390625
1997-07-15,1872442.2705078125,1853459.5361328125,1871905.87890625,1856420.439453125
1997-07-16,1890296.7578125,1862886.2255859375,1862886.2255859375,1883183.4716796875
1997-07-17,1904108.88671875,1878557.568359375,1888132.2216796875,1898030.625
1997-07-18,1900426.4111328125,1872951.0205078125,1891092.2216796875,1873062.12890625
1997-07-22,1875930.5322265625,1855143.8671875,1872830.87890625,1864524.306640625
1997-07-23,1879972.7099609375,1849981.572265625,1872581.0205078125,1862072.1533203125
1997-07-24,1876846.318359375,1865199.62890625,1865199.62890625,1876476.318359375
1997-07-25,1886032.36328125,1878095.068359375,1880500.068359375,1886032.36328125
1997-07-28,1905561.064453125,1888872.2216796875,1888872.2216796875,1903211.5283203125
1997-07-29,1914626.9677734375,1887253.4716796875,1908076.9921875,1887253.4716796875
1997-07-30,1888742.685546875,1865800.87890625,1888280.185546875,1869685.87890625
1997-07-31,1880758.9599609375,1853810.927734375,1872257.2705078125,1880657.24609375
1997-08-01,1886920.5078125,1831276.1572265625,1881878.3544921875,1831905.2294921875
1997-08-04,1843570.3466796875,1799767.802734375,1835087.0849609375,1819296.50390625
1997-08-05,1828501.1572265625,1791025.6494140625,1817195.7421875,1805086.552734375
1997-08-06,1822580.25390625,1779063.5205078125,1807204.8388671875,1822441.50390625
1997-08-07,1828926.62109375,1791368.0078125,1824014.00390625,1801516.0888671875
1997-08-08,1816862.7783203125,1781192.1044921875,1794059.7216796875,1813412.63671875
1997-08-11,1800267.3388671875,1741236.62109375,1800267.3388671875,1741236.62109375
1997-08-12,1781293.818359375,1749867.8466796875,1752522.5244140625,1766667.6171875
1997-08-13,1771746.806640625,1739155.37109375,1761301.7138671875,1758295.4638671875
1997-08-14,1782375.99609375,1756473.2861328125,1762708.7255859375,1778092.2705078125
1997-08-15,1800637.3388671875,1786427.568359375,1786492.24609375,1787657.7099609375
1997-08-18,1777213.5205078125,1742281.943359375,1777213.5205078125,1761301.7138671875
1997-08-19,1780256.806640625,1739294.12109375,1768813.7255859375,1753892.5
1997-08-20,1780831.318359375,1748776.2744140625,1753124.677734375,1780831.318359375
1997-08-21,1793958.0078125,1769017.1533203125,1787130.5322265625,1772033.5205078125
1997-08-22,1764308.8671875,1718285.6005859375,1764308.8671875,1725140.7177734375
1997-08-25,1733502.75390625,1715908.2421875,1728221.0400390625,1725695.7177734375
1997-08-26,1745177.98828125,1714806.552734375,1726565.25390625,1740385.693359375
1997-08-27,1734872.7294921875,1704991.435546875,1734872.7294921875,1705879.3994140625
1997-08-28,1719229.0283203125,1700680.9716796875,1708710.947265625,1706759.052734375
1997-08-29,1695407.568359375,1662585.7861328125,1695407.568359375,1686221.3427734375
1997-09-01,1690060.99609375,1654342.98828125,1684907.9150390625,1662622.822265625
1997-09-02,1687645.87890625,1662021.572265625,1667460.4638671875,1686508.056640625
1997-09-03,1734307.431640625,1697248.3544921875,1697248.3544921875,1733003.2177734375
1997-09-04,1730996.0400390625,1717971.064453125,1730311.50390625,1721893.1005859375
1997-09-05,1727074.00390625,1707055.1611328125,1718396.5283203125,1725140.7177734375
1997-09-08,1736694.9072265625,1723631.9921875,1726176.6455078125,1723631.9921875
1997-09-09,1732790.3955078125,1712503.447265625,1723937.314453125,1729377.2900390625
1997-09-10,1731930.25390625,1718156.064453125,1725038.1005859375,1730191.181640625
1997-09-11,1722864.3505859375,1682456.6650390625,1722864.3505859375,1691106.318359375
1997-09-12,1684944.7705078125,1646821.943359375,1684944.7705078125,1661836.572265625
1997-09-16,1668431.7138671875,1653223.7744140625,1665490.322265625,1662641.25
1997-09-17,1681291.0205078125,1624638.564453125,1667969.2138671875,1635702.431640625
1997-09-18,1663288.75,1633630.3955078125,1635619.1455078125,1658533.310546875
1997-09-19,1672021.689453125,1643047.87109375,1659134.560546875,1670384.51171875
1997-09-22,1693095.068359375,1661337.0361328125,1672151.2255859375,1683622.12890625
1997-09-24,1703857.4072265625,1677872.314453125,1688240.625,1703857.4072265625
1997-09-25,1705677.7783203125,1681994.1650390625,1699246.318359375,1696631.38671875
1997-09-26,1697712.6611328125,1658836.6455078125,1693461.2744140625,1664510.76171875
1997-09-29,1664279.51171875,1635485.0927734375,1664279.51171875,1663817.01171875
1997-09-30,1669953.447265625,1651129.697265625,1667088.6572265625,1654613.26171875
1997-10-01,1659159.4921875,1620810.8349609375,1648385.2294921875,1650399.814453125
1997-10-02,1653485.556640625,1610904.12109375,1653485.556640625,1614591.11328125
1997-10-03,1635918.8671875,1609703.427734375,1615792.7099609375,1632389.052734375
1997-10-06,1651536.552734375,1631316.9921875,1632231.875,1648792.0849609375
1997-10-07,1654798.26171875,1616781.6650390625,1650492.314453125,1619785.0244140625
1997-10-08,1638950.2294921875,1621624.00390625,1621624.00390625,1629774.12109375
1997-10-09,1630550.25390625,1603086.9677734375,1630208.9794921875,1607365.0927734375
1997-10-13,1601950.2294921875,1586536.875,1601950.2294921875,1591434.677734375
1997-10-14,1611246.4794921875,1569515.068359375,1592857.4072265625,1600841.1328125
1997-10-15,1611994.7900390625,1589733.7255859375,1604094.3505859375,1603151.6455078125
1997-10-16,1643145.9716796875,1589549.62890625,1603511.5283203125,1637942.8466796875
1997-10-17,1627177.6171875,1608003.37890625,1627177.6171875,1616753.8427734375
1997-10-20,1614573.5888671875,1593846.181640625,1608705.439453125,1599742.1533203125
1997-10-21,1623795.947265625,1591887.060546875,1606607.568359375,1591933.310546875
1997-10-22,1636723.7255859375,1597209.6044921875,1597209.6044921875,1636103.8671875
1997-10-23,1632305.947265625,1586518.447265625,1632305.947265625,1586518.447265625
1997-10-24,1618223.7255859375,1559877.36328125,1576242.63671875,1606145.9716796875
1997-10-27,1596757.2216796875,1563776.2744140625,1596757.2216796875,1576048.2421875
1997-10-28,1574237.0849609375,1500200.1391601562,1574237.0849609375,1508923.8647460938
1997-10-29,1565107.4072265625,1515687.4755859375,1515687.4755859375,1559276.11328125
1997-10-30,1556624.1455078125,1507935.0,1556624.1455078125,1513756.9897460938
1997-10-31,1538761.5283203125,1487614.62890625,1503462.6611328125,1522451.8994140625
1997-11-04,1539288.88671875,1517074.072265625,1525695.9033203125,1526259.2138671875
1997-11-05,1528578.2177734375,1506807.3852539062,1528051.943359375,1521444.697265625
1997-11-06,1538614.4677734375,1519060.8349609375,1523117.1044921875,1529382.8955078125
1997-11-07,1522942.2216796875,1463681.1572265625,1522942.2216796875,1464863.3325195312
1997-11-10,1471905.3466796875,1439719.9536132812,1454329.443359375,1451991.0180664062
1997-11-11,1467718.818359375,1447407.6611328125,1454061.1572265625,1467718.818359375
1997-11-12,1467423.7036132812,1420748.2397460938,1463311.1572265625,1427660.7177734375
1997-11-13,1443305.2319335938,1395197.8247070312,1420305.1611328125,1427022.431640625
1997-11-14,1421894.2822265625,1384367.0141601562,1420286.6430664062,1395133.056640625
1997-11-17,1506207.12890625,1401731.0888671875,1401731.0888671875,1506207.12890625
1997-11-18,1573063.310546875,1488307.3852539062,1502344.2602539062,1547207.75390625
1997-11-19,1535518.427734375,1456472.6611328125,1535518.427734375,1465427.5463867188
1997-11-20,1530371.8505859375,1464410.9497070312,1468448.6108398438,1508535.3466796875
1997-11-21,1554831.5966796875,1518848.193359375,1518848.193359375,1546746.1572265625
1997-11-25,1536229.8828125,1459125.5322265625,1536229.8828125,1467746.5502929688
1997-11-26,1515022.3608398438,1473198.4497070312,1473198.4497070312,1484213.3569335938
1997-11-27,1538318.5400390625,1490829.9072265625,1490829.9072265625,1535795.927734375
1997-11-28,1552650.439453125,1534640.76171875,1539926.0888671875,1538854.0283203125
1997-12-01,1583394.5849609375,1524983.7255859375,1534899.6533203125,1573202.060546875
1997-12-02,1579357.1044921875,1558407.6611328125,1573387.060546875,1564201.73828125
1997-12-03,1559618.4716796875,1533892.2705078125,1559618.4716796875,1534159.6533203125
1997-12-04,1534474.189453125,1503009.375,1532413.3544921875,1508378.0786132812
1997-12-05,1535222.5,1512213.125,1512425.8569335938,1519264.443359375
1997-12-08,1527700.37109375,1490201.8286132812,1520585.2783203125,1492170.25390625
1997-12-09,1543502.1533203125,1497086.5747070312,1497086.5747070312,1543502.1533203125
1997-12-10,1542541.0205078125,1517822.3828125,1542541.0205078125,1524226.0205078125
1997-12-11,1516694.677734375,1482337.431640625,1516694.677734375,1484638.9111328125
1997-12-12,1494184.8388671875,1455798.3325195312,1484601.875,1471147.7319335938
1997-12-15,1471618.5424804688,1446964.5825195312,1467570.7641601562,1471618.5424804688
1997-12-16,1492059.2358398438,1461740.4638671875,1475786.6430664062,1478631.9213867188
1997-12-17,1555542.87109375,1461056.0180664062,1481266.3647460938,1530048.1005859375
1997-12-18,1522146.7578125,1489323.9819335938,1522146.7578125,1494951.6674804688
1997-12-19,1489693.9819335938,1403301.7822265625,1489693.9819335938,1416627.2924804688
1997-12-22,1413420.3247070312,1347672.24609375,1413420.3247070312,1368944.5361328125
1997-12-24,1388720.1147460938,1358068.37890625,1368214.6533203125,1380560.693359375
1997-12-25,1454985.25390625,1381955.5102539062,1381955.5102539062,1415259.2138671875
1997-12-26,1421173.7036132812,1367096.3427734375,1416386.8286132812,1369240.4638671875
1997-12-29,1373897.8930664062,1340159.4213867188,1371781.50390625,1366707.8247070312
1997-12-30,1411488.935546875,1372557.5463867188,1372557.5463867188,1411433.4716796875
1998-01-05,1415915.1147460938,1383507.685546875,1412375.99609375,1383507.685546875
1998-01-06,1393672.568359375,1361053.310546875,1388229.7924804688,1377917.0361328125
1998-01-07,1391029.814453125,1373407.6611328125,1378083.5180664062,1390105.7177734375
1998-01-08,1443776.0424804688,1389227.87109375,1393183.2397460938,1389274.12109375
1998-01-09,1393561.5502929688,1361995.9252929688,1382085.0463867188,1387046.7138671875
1998-01-12,1379109.3286132812,1353151.9677734375,1376152.12890625,1356460.7397460938
1998-01-13,1378333.2861328125,1345528.125,1365100.185546875,1364924.4897460938
1998-01-14,1401277.8930664062,1375126.318359375,1375126.318359375,1398783.193359375
1998-01-16,1485784.9536132812,1405362.7075195312,1405362.7075195312,1484296.6430664062
1998-01-19,1522683.1494140625,1494368.935546875,1494368.935546875,1504238.7036132812
1998-01-20,1519799.931640625,1487142.8247070312,1500366.62109375,1513904.0502929688
1998-01-21,1549592.3388671875,1522451.8994140625,1522451.8994140625,1543308.8427734375
1998-01-22,1545886.73828125,1516750.322265625,1537764.443359375,1517526.2744140625
1998-01-23,1553731.7138671875,1517222.0361328125,1517222.0361328125,1552992.6171875
1998-01-26,1605147.802734375,1557252.314453125,1557252.314453125,1579283.0322265625
1998-01-27,1587146.435546875,1563961.2744140625,1581805.4638671875,1570799.7705078125
1998-01-28,1596451.8994140625,1570079.2822265625,1578155.5078125,1570079.2822265625
1998-01-29,1582368.7744140625,1565670.7177734375,1576685.625,1573849.560546875
1998-01-30,1573525.810546875,1538050.25390625,1573525.810546875,1538133.5400390625
1998-02-02,1564053.7744140625,1539270.2783203125,1543363.4033203125,1551855.87890625
1998-02-03,1585825.6005859375,1563573.75,1563573.75,1574625.693359375
1998-02-04,1579320.068359375,1553583.75,1577166.552734375,1561642.2705078125
1998-02-05,1577231.4111328125,1551310.99609375,1554286.7138671875,1572805.322265625
1998-02-06,1584882.8955078125,1570735.0927734375,1574551.62109375,1576205.6005859375
1998-02-09,1593199.5849609375,1577407.197265625,1581935.0,1591462.5
1998-02-10,1596202.2216796875,1587460.9716796875,1592349.560546875,1591470.810546875
1998-02-12,1595851.552734375,1578903.818359375,1595389.052734375,1588680.99609375
1998-02-13,1587405.5078125,1545775.810546875,1587405.5078125,1553168.4033203125
1998-02-16,1551754.1650390625,1534520.439453125,1549407.3388671875,1551735.556640625
1998-02-17,1553159.189453125,1534363.26171875,1548251.9921875,1553140.76171875
1998-02-18,1558981.0888671875,1534807.1533203125,1552826.2255859375,1536784.8828125
1998-02-19,1560135.5322265625,1530648.447265625,1533827.5927734375,1537024.443359375
1998-02-20,1553925.927734375,1526397.9638671875,1538096.50390625,1549952.2216796875
1998-02-23,1546283.6572265625,1536377.8466796875,1546283.6572265625,1536377.8466796875
1998-02-24,1538632.8955078125,1495478.0322265625,1538632.8955078125,1498315.0
1998-02-25,1513359.1674804688,1473753.4497070312,1494433.7036132812,1513359.1674804688
1998-02-26,1530768.5888671875,1505679.8608398438,1514144.5141601562,1526407.177734375
1998-02-27,1556929.4677734375,1531923.935546875,1531923.935546875,1556929.4677734375
1998-03-02,1598041.0205078125,1563342.5,1563342.5,1596951.435546875
1998-03-03,1602624.4677734375,1578303.4716796875,1594437.314453125,1588070.5322265625
1998-03-04,1592173.7744140625,1574865.25390625,1583968.193359375,1581342.9638671875
1998-03-05,1573479.560546875,1558158.88671875,1573479.560546875,1558490.947265625
1998-03-06,1590159.189453125,1559951.435546875,1559951.435546875,1584707.2900390625
1998-03-09,1605092.3388671875,1569958.9599609375,1591507.8466796875,1569958.9599609375
1998-03-10,1578303.4716796875,1563351.7138671875,1572518.427734375,1570910.87890625
1998-03-11,1567777.802734375,1548963.447265625,1567777.802734375,1549943.0078125
1998-03-12,1549361.0888671875,1533207.9150390625,1549361.0888671875,1533207.9150390625
1998-03-13,1584429.7900390625,1531314.375,1532127.36328125,1578063.0078125
1998-03-16,1578284.86328125,1553260.9033203125,1578284.86328125,1559655.5078125
1998-03-17,1578220.185546875,1558084.814453125,1562594.189453125,1572240.927734375
1998-03-18,1574560.8349609375,1526259.2138671875,1573599.8828125,1537320.37109375
1998-03-19,1551088.9599609375,1531794.3994140625,1536636.73828125,1542809.306640625
1998-03-20,1561300.0927734375,1523477.7099609375,1536877.3828125,1556818.5400390625
1998-03-23,1576713.447265625,1550710.6494140625,1561725.556640625,1560366.7822265625
1998-03-24,1551088.9599609375,1530944.375,1551088.9599609375,1536091.1328125
1998-03-25,1566826.064453125,1533143.9599609375,1540961.11328125,1540896.435546875
1998-03-26,1582822.060546875,1541838.9599609375,1541838.9599609375,1570707.2705078125
1998-03-27,1579568.8427734375,1548150.2783203125,1570097.7099609375,1548381.5283203125
1998-03-30,1573414.8828125,1502066.7602539062,1557733.2421875,1504331.2036132812
1998-03-31,1534077.2705078125,1496485.3247070312,1507251.4575195312,1528763.2177734375
1998-04-01,1520770.2783203125,1493666.875,1520086.6455078125,1502353.564453125
1998-04-02,1499913.4252929688,1446188.4497070312,1499913.4252929688,1452518.2861328125
1998-04-03,1475868.935546875,1430524.5141601562,1456611.4111328125,1435394.6752929688
1998-04-06,1458542.8002929688,1432668.6352539062,1440079.74609375,1452804.0966796875
1998-04-07,1478031.5747070312,1443212.7319335938,1449237.24609375,1478031.5747070312
1998-04-08,1523939.306640625,1476497.9174804688,1478872.3852539062,1514837.3608398438
1998-04-09,1537699.5849609375,1505088.818359375,1520059.00390625,1529641.064453125
1998-04-10,1528144.443359375,1504635.5322265625,1526240.7861328125,1524503.5205078125
1998-04-13,1517083.2861328125,1505629.00390625,1514607.0141601562,1509376.1572265625
1998-04-14,1518303.310546875,1497423.3325195312,1508595.4174804688,1505652.12890625
1998-04-15,1517370.0,1507020.2075195312,1509797.0141601562,1507685.2319335938
1998-04-16,1518547.568359375,1468444.00390625,1514366.5502929688,1469248.681640625
1998-04-17,1466486.689453125,1430493.9819335938,1465150.0463867188,1452601.4819335938
1998-04-20,1455003.681640625,1442902.8930664062,1452767.060546875,1451981.7138671875
1998-04-21,1473267.8247070312,1441392.3608398438,1460044.931640625,1463874.4677734375
1998-04-22,1464494.2358398438,1443115.625,1464494.2358398438,1457942.4536132812
1998-04-23,1471350.3466796875,1447703.5888671875,1457147.8930664062,1457956.3647460938
1998-04-24,1498578.5888671875,1464642.1997070312,1464867.939453125,1481039.7216796875
