Date,High,Low,Open,Close,Volume,Adj Close,sma01_5,sma02_25,sma03_50
2020-11-25,26706.419921875,26258.349609375,26468.51953125,26296.859375,92500000,26296.859375,25870.459765625,24544.077109375,23982.591796875
2020-11-26,26560.029296875,26255.470703125,26255.470703125,26537.310546875,63500000,26537.310546875,26032.29375,24662.88796875,24048.62859375
2020-11-27,26672.400390625,26419.05078125,26530.279296875,26644.7109375,86200000,26644.7109375,26234.36796875,24783.09796875,24113.3930078125
2020-11-30,26834.19921875,26405.830078125,26830.099609375,26433.619140625,147700000,26433.619140625,26415.61796875,24901.471953125,24170.879375
2020-12-01,26852.16015625,26618.390625,26624.19921875,26787.5390625,73200000,26787.5390625,26540.0078125,25032.309921875,24237.53234375
2020-12-02,26889.900390625,26695.279296875,26884.990234375,26800.98046875,80200000,26800.98046875,26640.83203125,25164.575546875,24304.0413671875
2020-12-03,26868.08984375,26719.23046875,26740.30078125,26809.369140625,69500000,26809.369140625,26695.24375,25297.51828125,24373.8413671875
2020-12-04,26799.830078125,26646.080078125,26697.259765625,26751.240234375,61600000,26751.240234375,26716.549609375,25430.8275,24441.66015625
2020-12-07,26894.25,26500.3203125,26894.25,26547.439453125,61600000,26547.439453125,26739.313671875,25559.4475,24505.679140625
2020-12-08,26523.30078125,26327.080078125,26380.3203125,26467.080078125,55100000,26467.080078125,26675.221875,25699.04546875,24573.2643359375
2020-12-09,26826.779296875,26520.599609375,26526.33984375,26817.939453125,61800000,26817.939453125,26678.613671875,25839.943828125,24645.5307421875
2020-12-10,26852.76953125,26639.98046875,26688.5,26756.240234375,69200000,26756.240234375,26667.987890625,25962.38421875,24710.4231640625
2020-12-11,26819.41015625,26553.009765625,26732.849609375,26652.51953125,74900000,26652.51953125,26648.24375,26064.273828125,24772.6915625
2020-12-14,26870.470703125,26648.689453125,26659.529296875,26732.439453125,60000000,26732.439453125,26685.24375,26160.5621875,24843.63796875
2020-12-15,26736.83984375,26605.5390625,26683.109375,26687.83984375,59300000,26687.83984375,26729.395703125,26234.4821875,24916.7967578125
2020-12-16,26874.98046875,26717.029296875,26835.58984375,26757.400390625,61300000,26757.400390625,26717.287890625,26308.554609375,24985.701953125
2020-12-17,26843.05078125,26676.279296875,26744.5,26806.669921875,61500000,26806.669921875,26727.373828125,26366.837421875,25053.1607421875
2020-12-18,26824.2890625,26707.30078125,26775.529296875,26763.390625,73800000,26763.390625,26749.548046875,26416.5378125,25119.9721484375
2020-12-21,26905.669921875,26533.630859375,26834.099609375,26714.419921875,60700000,26714.419921875,26745.944140625,26469.67984375,25181.319140625
2020-12-22,26639.990234375,26361.66015625,26559.330078125,26436.390625,58600000,26436.390625,26695.654296875,26490.85828125,25237.6531640625
2020-12-23,26585.2109375,26414.740234375,26580.4296875,26524.7890625,56000000,26524.7890625,26649.13203125,26511.265078125,25296.97515625
2020-12-24,26764.529296875,26605.259765625,26635.109375,26668.349609375,47900000,26668.349609375,26621.46796875,26548.8734375,25358.3065625
2020-12-25,26716.609375,26638.279296875,26708.099609375,26656.609375,33400000,26656.609375,26600.11171875,26589.76421875,25418.904140625
2020-12-28,26854.029296875,26664.599609375,26691.2890625,26854.029296875,50700000,26854.029296875,26628.03359375,26642.830625,25485.8401171875
2020-12-29,27602.51953125,26921.140625,26936.380859375,27568.150390625,59400000,27568.150390625,26854.385546875,26698.933046875,25568.9905078125
2020-12-30,27572.5703125,27338.560546875,27559.099609375,27444.169921875,50600000,27444.169921875,27038.26171875,26744.82546875,25644.4512890625
2021-01-04,27602.109375,27042.3203125,27575.5703125,27258.380859375,51500000,27258.380859375,27156.26796875,26773.66828125,25718.278125
2021-01-05,27279.779296875,27073.4609375,27151.380859375,27158.630859375,55000000,27158.630859375,27256.672265625,26794.225078125,25788.6615234375
2021-01-06,27196.400390625,27002.1796875,27102.849609375,27055.939453125,72700000,27055.939453125,27297.054296875,26819.117890625,25860.294921875
2021-01-07,27624.73046875,27340.4609375,27340.4609375,27490.130859375,98900000,27490.130859375,27281.450390625,26847.2215625,25939.7657421875
2021-01-08,28139.029296875,27667.75,27720.140625,28139.029296875,84900000,28139.029296875,27420.422265625,26900.743515625,26032.65953125
2021-01-12,28287.369140625,27899.44921875,28004.369140625,28164.33984375,78800000,28164.33984375,27601.6140625,26954.94234375,26126.2303125
2021-01-13,28503.4296875,28133.58984375,28140.099609375,28456.58984375,70900000,28456.58984375,27861.205859375,27023.156328125,26226.9919140625
2021-01-14,28979.529296875,28411.580078125,28442.73046875,28698.259765625,81900000,28698.259765625,28189.669921875,27109.189140625,26334.3183203125
2021-01-15,28820.5,28477.029296875,28777.470703125,28519.1796875,74100000,28519.1796875,28395.4796875,27191.273125,26445.159296875
2021-01-18,28349.970703125,28111.5390625,28238.6796875,28242.2109375,51900000,28242.2109375,28416.116015625,27248.243984375,26544.09390625
2021-01-19,28720.91015625,28373.33984375,28405.490234375,28633.4609375,58200000,28633.4609375,28509.940234375,27323.3328125,26642.858515625
2021-01-20,28801.189453125,28402.109375,28798.740234375,28523.259765625,69800000,28523.259765625,28523.27421875,27398.162421875,26731.218125
2021-01-21,28846.150390625,28677.609375,28710.41015625,28756.859375,67700000,28756.859375,28534.994140625,27479.13921875,26819.850703125
2021-01-22,28698.1796875,28527.16015625,28580.19921875,28631.44921875,66900000,28631.44921875,28557.448046875,27556.88359375,26895.682890625
2021-01-25,28822.2890625,28566.849609375,28698.890625,28822.2890625,57300000,28822.2890625,28673.463671875,27639.479140625,26974.016875
2021-01-26,28740.7109375,28527.810546875,28696.30078125,28546.1796875,63500000,28546.1796875,28656.007421875,27709.05953125,27037.9484765625
2021-01-27,28754.990234375,28542.0,28665.33984375,28635.2109375,69000000,28635.2109375,28678.39765625,27783.93234375,27100.235078125
2021-01-28,28360.48046875,27975.849609375,28169.26953125,28197.419921875,123900000,28197.419921875,28566.509765625,27843.25234375,27156.46609375
2021-01-29,28320.720703125,27629.80078125,28320.720703125,27663.390625,91700000,27663.390625,28372.898046875,27892.33234375,27191.5953125
2021-02-01,28107.099609375,27649.0703125,27649.0703125,28091.05078125,65700000,28091.05078125,28226.650390625,27954.9828125,27233.1239453125
2021-02-02,28379.310546875,28089.119140625,28207.48046875,28362.169921875,67500000,28362.169921875,28189.8484375,28022.735625,27285.80453125
2021-02-03,28669.94921875,28402.30078125,28482.7109375,28646.5,84000000,28646.5,28192.10625,28102.33125,27346.047734375
2021-02-04,28600.220703125,28325.890625,28557.4609375,28341.94921875,81100000,28341.94921875,28221.012109375,28161.848046875,27402.3393359375
2021-02-05,28785.7109375,28548.26953125,28631.4609375,28779.189453125,93200000,28779.189453125,28444.171875,28210.289609375,27454.611328125
2021-02-08,29400.560546875,28817.599609375,28831.580078125,29388.5,93600000,29388.5,28703.66171875,28288.0628125,27516.444140625
2021-02-09,29585.75,29350.48046875,29435.609375,29505.9296875,86900000,29505.9296875,28932.413671875,28377.964765625,27575.8165234375
2021-02-10,29562.9296875,29368.1796875,29412.55078125,29562.9296875,81100000,29562.9296875,29115.699609375,28474.13671875,27634.1808984375
2021-02-12,29650.509765625,29417.3203125,29635.880859375,29520.0703125,79800000,29520.0703125,29351.323828125,28572.701953125,27695.909921875
2021-02-15,30092.33984375,29662.41015625,29662.41015625,30084.150390625,70300000,30084.150390625,29612.316015625,28676.462734375,27761.8421484375
2021-02-16,30714.51953125,30191.650390625,30229.4609375,30467.75,81300000,30467.75,29828.166015625,28769.6115625,27835.1775390625
2021-02-17,30398.19921875,30191.009765625,30366.8203125,30292.189453125,74800000,30292.189453125,29985.41796875,28854.725546875,27904.8339453125
2021-02-18,30560.490234375,30140.009765625,30311.98046875,30236.08984375,77900000,30236.08984375,30120.05,28925.905546875,27974.5309375
2021-02-19,30169.58984375,29847.330078125,29970.58984375,30017.919921875,63700000,30017.919921875,30219.619921875,28978.691953125,28043.940546875
2021-02-22,30458.130859375,30089.1796875,30281.779296875,30156.029296875,62800000,30156.029296875,30233.995703125,29044.1659375,28117.71953125
2021-02-24,30089.58984375,29671.69921875,30020.109375,29671.69921875,79300000,29671.69921875,30074.785546875,29101.34546875,28174.7947265625
2021-02-25,30213.279296875,30044.4296875,30077.26953125,30168.26953125,70100000,30168.26953125,30050.0015625,29162.7378125,28243.0353125
2021-02-26,29760.310546875,28966.009765625,29753.73046875,28966.009765625,92900000,28966.009765625,29795.985546875,29180.4478125,28289.3051171875
2021-03-01,29686.390625,29396.0390625,29419.44921875,29663.5,62700000,29663.5,29725.1015625,29216.7134375,28347.926328125
2021-03-02,29996.390625,29314.8203125,29939.75,29408.169921875,70100000,29408.169921875,29575.5296875,29247.782265625,28402.3329296875
2021-03-03,29604.369140625,29336.599609375,29482.119140625,29559.099609375,68800000,29559.099609375,29553.009765625,29277.2546875,28458.3669140625
2021-03-04,29277.189453125,28711.0390625,29198.419921875,28930.109375,75200000,28930.109375,29305.377734375,29292.611875,28500.835703125
2021-03-05,28867.830078125,28308.5703125,28725.48046875,28864.3203125,85800000,28864.3203125,29285.03984375,29301.77625,28542.854296875
2021-03-08,29255.900390625,28644.259765625,29208.189453125,28743.25,92400000,28743.25,29100.98984375,29323.609453125,28583.4308984375
2021-03-09,29053.560546875,28609.2109375,28748.869140625,29027.939453125,96700000,29027.939453125,29024.94375,29378.19140625,28635.261875
2021-03-10,29233.470703125,28960.08984375,29118.279296875,29036.560546875,83000000,29036.560546875,28920.4359375,29416.011796875,28685.4973046875
2021-03-11,29255.419921875,28995.330078125,29033.919921875,29211.640625,78500000,29211.640625,28976.7421875,29449.990625,28736.363125
2021-03-12,29744.3203125,29210.400390625,29287.740234375,29717.830078125,96600000,29717.830078125,29147.444140625,29492.843828125,28797.5875390625
2021-03-15,29884.73046875,29670.310546875,29804.5,29766.970703125,94100000,29766.970703125,29352.18828125,29549.8446875,28855.8463671875
2021-03-16,30026.400390625,29755.470703125,29770.390625,29921.08984375,83800000,29921.08984375,29530.818359375,29595.520703125,28902.90515625
2021-03-17,29984.970703125,29825.16015625,29836.830078125,29914.330078125,74600000,29914.330078125,29706.372265625,29616.55390625,28952.308359375
2021-03-18,30485.0,30041.5,30148.48046875,30216.75,95400000,30216.75,29907.394140625,29644.98671875,29011.4757421875
2021-03-19,30049.76953125,29621.220703125,29904.5703125,29792.05078125,128500000,29792.05078125,29922.23828125,29654.1515625,29064.144140625
2021-03-22,29472.98046875,29107.630859375,29444.099609375,29174.150390625,78800000,29174.150390625,29803.67421875,29640.314765625,29106.508359375
2021-03-23,29496.830078125,28995.919921875,29381.490234375,28995.919921875,79200000,28995.919921875,29618.640234375,29596.785546875,29136.624140625
2021-03-24,28867.669921875,28379.060546875,28765.55078125,28405.51953125,96000000,28405.51953125,29316.878125,29514.296328125,29141.9539453125
2021-03-25,28821.830078125,28414.919921875,28457.330078125,28729.880859375,72800000,28729.880859375,29019.504296875,29451.803984375,29153.264765625
2021-03-26,29240.740234375,28953.220703125,29068.51953125,29176.69921875,73700000,29176.69921875,28896.433984375,29409.428359375,29167.666953125
2021-03-29,29578.369140625,29200.880859375,29478.119140625,29384.51953125,107900000,29384.51953125,28938.5078125,29384.09234375,29181.3921484375
2021-03-30,29478.19921875,29283.890625,29365.0390625,29432.69921875,79900000,29432.69921875,29025.863671875,29355.159140625,29199.6625390625
2021-03-31,29348.990234375,29165.51953125,29278.330078125,29178.80078125,82000000,29178.80078125,29180.519921875,29335.443203125,29218.3943359375
2021-04-01,29585.4609375,29318.8203125,29441.91015625,29388.869140625,75600000,29388.869140625,29312.317578125,29304.2671875,29233.5025
2021-04-02,29869.669921875,29694.08984375,29704.66015625,29854.0,57200000,29854.0,29447.777734375,29339.786796875,29260.1173046875
2021-04-05,30195.0,30024.25,30084.609375,30089.25,55400000,30089.25,29588.723828125,29356.816796875,29286.7651171875
2021-04-06,30208.890625,29665.859375,30208.890625,29696.630859375,65500000,29696.630859375,29641.51015625,29368.355234375,29308.06875
2021-04-07,29867.939453125,29523.55078125,29743.48046875,29730.7890625,61500000,29730.7890625,29751.9078125,29375.2228125,29326.23875
2021-04-08,29744.7890625,29516.419921875,29675.880859375,29708.98046875,62600000,29708.98046875,29815.930078125,29406.37765625,29349.494765625
2021-04-09,30064.349609375,29768.060546875,29865.529296875,29768.060546875,64900000,29768.060546875,29798.7421875,29442.527265625,29372.1517578125
2021-04-12,29876.0390625,29538.73046875,29874.4296875,29538.73046875,50200000,29538.73046875,29688.63828125,29474.346484375,29398.97796875
2021-04-13,29897.109375,29573.7890625,29605.689453125,29751.609375,54900000,29751.609375,29699.633984375,29503.29328125,29440.74234375
2021-04-14,29722.400390625,29567.1796875,29718.060546875,29620.990234375,57200000,29620.990234375,29677.67421875,29526.67046875,29471.3411328125
2021-04-15,29787.66015625,29558.55078125,29573.900390625,29642.689453125,50600000,29642.689453125,29664.416015625,29543.912421875,29496.9515234375
2021-04-16,29789.080078125,29621.830078125,29789.080078125,29683.369140625,49100000,29683.369140625,29647.477734375,29542.533984375,29517.68890625
2021-04-19,29808.009765625,29530.83984375,29688.3203125,29685.369140625,44700000,29685.369140625,29676.80546875,29539.269921875,29544.5573046875
2021-04-20,29361.279296875,29014.359375,29355.869140625,29100.380859375,59900000,29100.380859375,29546.559765625,29506.4415625,29550.9811328125
2021-04-21,28778.9296875,28419.83984375,28660.359375,28508.55078125,71000000,28508.55078125,29324.071875,29450.210390625,29533.3821484375
2021-04-22,29192.390625,28800.859375,28880.779296875,29188.169921875,55100000,29188.169921875,29233.16796875,29409.0671875,29527.026953125
2021-04-23,29035.33984375,28770.619140625,28939.119140625,29020.630859375,47500000,29020.630859375,29100.6203125,29378.210390625,29516.1809765625
2021-04-26,29241.279296875,28896.369140625,29095.490234375,29126.23046875,49200000,29126.23046875,28988.792578125,29376.29359375,29508.3041796875
2021-04-27,29187.109375,28990.189453125,29174.529296875,28991.890625,59400000,28991.890625,28967.09453125,29376.132421875,29486.458984375
2021-04-28,29139.69921875,28875.91015625,28935.509765625,29053.970703125,61400000,29053.970703125,29076.178515625,29402.07046875,29458.1833984375
2021-04-30,29046.490234375,28760.26953125,28996.66015625,28812.630859375,78400000,28812.630859375,29001.070703125,29405.38046875,29428.5922265625
2021-05-06,29430.220703125,28966.470703125,29024.009765625,29331.369140625,94300000,29331.369140625,29063.218359375,29411.567265625,29410.4978125
2021-05-07,29449.859375,29237.359375,29330.44921875,29357.8203125,67500000,29357.8203125,29109.536328125,29410.499296875,29397.2958203125
2021-05-10,29685.41015625,29346.140625,29376.890625,29518.33984375,66300000,29518.33984375,29214.826171875,29413.924921875,29384.54203125
2021-05-11,29289.119140625,28535.359375,29238.560546875,28608.58984375,73200000,28608.58984375,29125.75,29391.116484375,29363.27984375
2021-05-12,28831.029296875,27888.58984375,28712.099609375,28147.509765625,90000000,28147.509765625,28992.72578125,29341.462109375,29322.8646484375
2021-05-13,27961.9609375,27385.029296875,27929.009765625,27448.009765625,80500000,27448.009765625,28616.05390625,29245.2225,29292.5046484375
2021-05-14,28139.9609375,27723.69921875,27723.69921875,28084.470703125,73500000,28084.470703125,28361.383984375,29165.031328125,29260.9240625
2021-05-17,28312.779296875,27632.529296875,28310.4609375,27824.830078125,63900000,27824.830078125,28022.68203125,29090.159296875,29229.257265625
2021-05-18,28481.169921875,27931.5703125,27931.5703125,28406.83984375,74700000,28406.83984375,27982.33203125,29037.201328125,29206.2120703125
2021-05-19,28216.650390625,27842.98046875,28031.220703125,28044.44921875,68700000,28044.44921875,27961.719921875,28970.620078125,29188.4988671875
2021-05-20,28176.869140625,27821.9609375,27875.5,28098.25,56800000,28098.25,28091.76796875,28903.82765625,29173.1774609375
2021-05-21,28411.560546875,28193.029296875,28269.609375,28317.830078125,58700000,28317.830078125,28138.43984375,28854.991640625,29164.6690625
2021-05-24,28584.1796875,28212.3203125,28212.3203125,28364.609375,54700000,28364.609375,28246.395703125,28799.511640625,29151.4024609375
2021-05-25,28576.970703125,28443.740234375,28516.990234375,28553.98046875,54000000,28553.98046875,28275.823828125,28756.83125,29141.750859375
2021-05-26,28710.830078125,28396.619140625,28396.619140625,28642.189453125,64200000,28642.189453125,28395.371875,28716.81125,29130.3618359375
2021-05-27,28587.2109375,28360.560546875,28543.3203125,28549.009765625,138200000,28549.009765625,28485.523828125,28671.436875,29106.9854296875
2021-05-28,29194.109375,28899.66015625,28912.5390625,29149.41015625,80600000,29149.41015625,28651.83984375,28649.998515625,29094.63421875
2021-05-31,29147.7109375,28791.599609375,29019.44921875,28860.080078125,53800000,28860.080078125,28750.933984375,28640.386484375,29073.4140234375
2021-06-01,29075.470703125,28611.25,28998.650390625,28814.33984375,47400000,28814.33984375,28803.005859375,28652.618046875,29051.41421875
2021-06-02,29003.55078125,28565.830078125,28730.810546875,28946.140625,71000000,28946.140625,28863.79609375,28642.936875,29026.00203125
2021-06-03,29157.16015625,28879.150390625,28890.390625,29058.109375,58500000,29058.109375,28965.616015625,28644.436015625,29011.323203125
2021-06-04,28991.240234375,28764.6796875,28901.419921875,28941.51953125,55800000,28941.51953125,28924.037890625,28637.047578125,29006.6705859375
2021-06-07,29241.19921875,28973.05078125,29214.0,29019.240234375,51000000,29019.240234375,28955.869921875,28638.1415625,29007.1369921875
2021-06-08,29140.6796875,28897.640625,29046.029296875,28963.560546875,50400000,28963.560546875,28985.7140625,28634.52515625,29018.2978125
2021-06-09,28932.029296875,28801.830078125,28901.560546875,28860.80078125,50400000,28860.80078125,28968.64609375,28636.451953125,29020.9162109375
2021-06-10,29007.529296875,28799.740234375,28799.740234375,28958.560546875,53300000,28958.560546875,28948.736328125,28621.539609375,29016.5534375
2021-06-11,29080.890625,28839.5390625,29030.0390625,28948.73046875,71100000,28948.73046875,28950.178515625,28605.176015625,29007.83765625
2021-06-14,29208.349609375,29026.26953125,29153.109375,29161.80078125,45000000,29161.80078125,28978.690625,28590.914453125,29002.4196875
2021-06-15,29480.849609375,29235.7109375,29256.029296875,29441.30078125,53000000,29441.30078125,29074.238671875,28624.222890625,29007.6696875
2021-06-16,29434.099609375,29263.720703125,29306.140625,29291.009765625,52400000,29291.009765625,29160.28046875,28669.962890625,29005.7125
2021-06-17,29197.6796875,28875.390625,29149.33984375,29018.330078125,56900000,29018.330078125,29172.234375,28732.775703125,28988.9991015625
2021-06-18,29136.740234375,28957.98046875,29136.740234375,28964.080078125,90200000,28964.080078125,29175.304296875,28767.960078125,28966.495703125
2021-06-21,28506.83984375,27795.859375,28506.83984375,28010.9296875,75800000,28010.9296875,28945.130078125,28775.4040625,28932.7816796875
2021-06-22,28895.259765625,28494.4609375,28513.0703125,28884.130859375,67800000,28884.130859375,28833.69609375,28794.495703125,28915.848515625
2021-06-23,29007.830078125,28860.060546875,28886.919921875,28874.890625,51100000,28874.890625,28750.472265625,28827.713359375,28899.16671875
2021-06-24,28935.33984375,28758.369140625,28811.8203125,28875.23046875,44600000,28875.23046875,28721.85234375,28858.792578125,28881.3101171875
2021-06-25,29174.169921875,28992.740234375,29137.30078125,29066.1796875,51600000,29066.1796875,28742.272265625,28888.7265625,28871.8591015625
2021-06-28,29121.279296875,28984.9296875,29112.66015625,29048.01953125,47700000,29048.01953125,28949.690234375,28916.06296875,28857.7873046875
2021-06-29,28951.6796875,28735.55078125,28927.439453125,28812.609375,59700000,28812.609375,28935.3859375,28926.408125,28841.6196875
2021-06-30,28998.990234375,28779.759765625,28896.310546875,28791.529296875,54000000,28791.529296875,28918.713671875,28932.38171875,28824.596484375
2021-07-01,28833.169921875,28624.80078125,28832.41015625,28707.0390625,45900000,28707.0390625,28885.075390625,28938.702890625,28805.0698828125
2021-07-02,28849.3203125,28688.630859375,28719.240234375,28783.279296875,47500000,28783.279296875,28828.4953125,28924.05765625,28787.0280859375
2021-07-05,28731.0703125,28581.080078125,28709.5703125,28598.189453125,38500000,28598.189453125,28738.529296875,28913.58203125,28776.9842578125
2021-07-06,28748.23046875,28587.609375,28677.94921875,28643.2109375,41700000,28643.2109375,28704.649609375,28906.736875,28779.6774609375
2021-07-07,28434.990234375,28161.75,28262.400390625,28366.94921875,60300000,28366.94921875,28619.73359375,28883.56921875,28763.253046875
2021-07-08,28366.759765625,28118.029296875,28332.630859375,28118.029296875,62200000,28118.029296875,28501.931640625,28845.966015625,28745.201015625
2021-07-09,28000.01953125,27419.400390625,27739.419921875,27940.419921875,82300000,27940.419921875,28333.359765625,28805.92203125,28721.4848046875
2021-07-12,28595.119140625,28405.599609375,28412.69921875,28569.01953125,55500000,28569.01953125,28327.52578125,28787.913203125,28713.0273828125
2021-07-13,28852.310546875,28699.0390625,28713.8203125,28718.240234375,49800000,28718.240234375,28342.531640625,28778.100390625,28706.3127734375
2021-07-14,28696.80078125,28482.8203125,28517.310546875,28608.490234375,54800000,28608.490234375,28390.83984375,28768.00796875,28702.2299609375
2021-07-15,28571.720703125,28240.2109375,28539.3203125,28279.08984375,53200000,28279.08984375,28423.051953125,28740.829140625,28681.184375
2021-07-16,28201.30078125,27847.349609375,28039.259765625,28003.080078125,50400000,28003.080078125,28435.583984375,28703.003125,28654.0895703125
2021-07-19,27792.51953125,27493.630859375,27663.400390625,27652.740234375,49900000,27652.740234375,28252.328125,28642.640703125,28616.777578125
2021-07-20,27564.51953125,27330.150390625,27351.80078125,27388.16015625,63000000,27388.16015625,27986.312109375,28560.515078125,28592.368984375
2021-07-21,27882.4296875,27438.0703125,27747.060546875,27548.0,51400000,27548.0,27774.2140625,28490.7946875,28580.3787890625
2021-07-26,28036.470703125,27786.439453125,27990.470703125,27833.2890625,54500000,27833.2890625,27685.05390625,28443.393046875,28588.084375
2021-07-27,28036.23046875,27862.689453125,27911.9296875,27970.220703125,51700000,27970.220703125,27678.48203125,28403.638671875,28585.799375
2021-07-28,27809.859375,27466.990234375,27674.990234375,27581.66015625,57100000,27581.66015625,27664.266015625,28386.467890625,28580.9359765625
2021-07-29,27798.05078125,27663.41015625,27722.609375,27782.419921875,67800000,27782.419921875,27743.11796875,28342.399453125,28568.447578125
2021-07-30,27699.349609375,27272.490234375,27677.890625,27283.58984375,70600000,27283.58984375,27690.2359375,28278.747421875,28553.230390625
2021-08-02,27834.599609375,27493.3203125,27493.3203125,27781.01953125,60100000,27781.01953125,27679.78203125,28234.978984375,28546.88578125
2021-08-03,27724.44921875,27492.400390625,27580.029296875,27641.830078125,57900000,27641.830078125,27614.10390625,28178.005,28533.36578125
2021-08-04,27636.33984375,27488.740234375,27612.900390625,27584.080078125,67500000,27584.080078125,27614.587890625,28119.447421875,28517.7551953125
2021-08-05,27741.55078125,27526.669921875,27526.669921875,27728.119140625,55900000,27728.119140625,27603.727734375,28076.0678125,28501.23796875
2021-08-06,27888.869140625,27709.220703125,27709.220703125,27820.0390625,56400000,27820.0390625,27711.017578125,28037.208203125,28484.7949609375
2021-08-10,28128.609375,27808.5390625,27887.029296875,27888.150390625,61400000,27888.150390625,27732.44375,28004.45265625,28471.5777734375
2021-08-11,28146.6796875,27974.990234375,28045.83984375,28070.509765625,67100000,28070.509765625,27818.1796875,27975.941875,28449.999765625
2021-08-12,28279.80078125,28006.310546875,28177.19921875,28015.01953125,57900000,28015.01953125,27904.367578125,27952.615078125,28433.0985546875
2021-08-13,28070.0,27949.330078125,28038.9609375,27977.150390625,55800000,27977.150390625,27954.173828125,27925.97265625,28416.354765625
2021-08-16,27833.2109375,27427.380859375,27806.109375,27523.189453125,57200000,27523.189453125,27894.80390625,27892.222265625,28387.8957421875
2021-08-17,27750.390625,27424.470703125,27666.939453125,27424.470703125,49600000,27424.470703125,27802.06796875,27864.479921875,28355.22296875
2021-08-18,27671.5703125,27347.76953125,27418.080078125,27585.91015625,50100000,27585.91015625,27705.148046875,27850.29953125,28328.11078125
2021-08-19,27504.80078125,27255.580078125,27398.580078125,27281.169921875,65100000,27281.169921875,27558.378125,27798.785546875,28293.349375
2021-08-20,27316.7890625,26954.810546875,27238.44921875,27013.25,75800000,27013.25,27365.598046875,27730.5859375,28254.3431640625
2021-08-23,27541.630859375,27193.099609375,27193.099609375,27494.240234375,56800000,27494.240234375,27359.808203125,27686.0159375,28227.011953125
2021-08-24,27817.890625,27653.23046875,27653.23046875,27732.099609375,57100000,27732.099609375,27421.333984375,27664.136328125,28202.482734375
2021-08-25,27897.720703125,27684.05078125,27768.130859375,27724.80078125,51500000,27724.80078125,27449.112109375,27653.00515625,28178.004140625
2021-08-26,27828.279296875,27684.5,27793.630859375,27742.2890625,48500000,27742.2890625,27541.3359375,27656.587109375,28149.61390625
2021-08-27,27670.66015625,27481.23046875,27581.240234375,27641.140625,49200000,27641.140625,27666.9140625,27666.706328125,28113.610703125
2021-08-30,27921.55078125,27656.630859375,27867.599609375,27789.2890625,58600000,27789.2890625,27725.923828125,27676.357890625,28083.5762890625
2021-08-31,28158.94921875,27602.2109375,27690.76953125,28089.5390625,75900000,28089.5390625,27797.41171875,27686.607890625,28065.00046875
2021-09-01,28457.669921875,28179.0390625,28179.0390625,28451.01953125,64800000,28451.01953125,27942.65546875,27705.83984375,28054.7392578125
2021-09-02,28626.19921875,28412.91015625,28522.4609375,28543.509765625,60100000,28543.509765625,28102.899609375,27744.313828125,28065.390859375
2021-09-03,29149.650390625,28607.869140625,28626.48046875,29128.109375,74900000,29128.109375,28400.293359375,27798.14140625,28070.2704296875
2021-09-06,29705.0390625,29469.349609375,29501.220703125,29659.890625,68300000,29659.890625,28774.413671875,27893.1934375,28085.9704296875
2021-09-07,30048.23046875,29838.4296875,29883.919921875,29916.140625,75200000,29916.140625,29139.733984375,27978.59828125,28106.7886328125
2021-09-08,30241.869140625,29787.130859375,29819.55078125,30181.2109375,82500000,30181.2109375,29485.772265625,28080.173515625,28129.0892578125
2021-09-09,30097.560546875,29909.919921875,29959.2109375,30008.189453125,78800000,30008.189453125,29778.708203125,28177.137890625,28148.29265625
2021-09-10,30381.83984375,30064.01953125,30089.44921875,30381.83984375,88800000,30381.83984375,30029.454296875,28283.28671875,28179.677265625
2021-09-13,30447.369140625,30229.009765625,30372.01953125,30447.369140625,64600000,30447.369140625,30186.95,28388.379921875,28212.7940625
2021-09-14,30795.779296875,30504.810546875,30584.76953125,30670.099609375,79100000,30670.099609375,30337.741796875,28499.657890625,28252.0552734375
2021-09-15,30573.41015625,30347.30078125,30464.169921875,30511.7109375,68600000,30511.7109375,30403.841796875,28597.3059375,28286.62390625
2021-09-16,30622.390625,30202.509765625,30606.150390625,30323.33984375,69900000,30323.33984375,30466.871875,28689.63875,28321.1269140625
2021-09-17,30541.990234375,30358.9296875,30387.5390625,30500.05078125,97900000,30500.05078125,30490.5140625,28790.554765625,28358.2637109375
2021-09-21,30051.0,29832.51953125,30021.25,29839.7109375,76300000,29839.7109375,30368.982421875,28883.215625,28387.7189453125
2021-09-22,29868.099609375,29573.880859375,29744.73046875,29639.400390625,69000000,29639.400390625,30162.842578125,28971.8128125,28418.1463671875
2021-09-24,30276.380859375,30110.30078125,30141.609375,30248.810546875,84600000,30248.810546875,30110.2625,29078.328828125,28464.3141796875
2021-09-27,30414.609375,30197.400390625,30277.8203125,30240.060546875,74600000,30240.060546875,30093.606640625,29196.684453125,28497.735
2021-09-28,30207.630859375,30001.990234375,30142.380859375,30183.9609375,89800000,30183.9609375,30030.388671875,29323.512890625,28527.0494140625
2021-09-29,29679.259765625,29329.16015625,29611.919921875,29544.2890625,94700000,29544.2890625,29971.304296875,29405.51484375,28545.765390625
2021-09-30,29622.26953125,29311.33984375,29569.189453125,29452.66015625,99000000,29452.66015625,29933.95625,29474.337265625,28569.236796875
2021-10-01,29393.669921875,28680.73046875,29235.109375,28771.0703125,82200000,28771.0703125,29638.408203125,29516.188046875,28584.5966015625
2021-10-04,29046.060546875,28343.580078125,29044.470703125,28444.890625,76400000,28444.890625,29279.37421875,29544.292109375,28600.439609375
